,distance,OrderID,WebsiteID,OrderDate,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,Weight,Volume (m3),Pallets,id,Outward Code,Country,latitude,longitude,Cluster Label
800,19.77,2279784,55986,30/03/2023,DX Freight,518.59,0,30/03/2023,17.23,35.61,1.398195,0.940793651,1826,NN11,United Kingdom,52.217508,-1.18785,3
801,19.77,2286568,98313,06/04/2023,MFS,295.2,0,06/04/2023,38.56,119.67,0.96378,0.635714286,1826,NN11,United Kingdom,52.217508,-1.18785,3
802,19.77,2276099,170283,27/03/2023,DX Express,139.12,19.99,27/03/2023,10.25,30.4,0.1644,0.122222222,1826,NN11,United Kingdom,52.217508,-1.18785,3
803,19.77,2296513,227701,19/04/2023,DX Freight,129.87,0,19/04/2023,20.17,43.13,0.092533333,0.061111111,1826,NN11,United Kingdom,52.217508,-1.18785,3
804,19.77,2285354,307268,05/04/2023,MFS,248.4,0,05/04/2023,39.15,122.4,1.2648,1,1826,NN11,United Kingdom,52.217508,-1.18785,3
805,19.77,2296717,307268,19/04/2023,MFS,190,0,19/04/2023,39.15,126,1.9713,1,1826,NN11,United Kingdom,52.217508,-1.18785,3
806,19.77,2287731,389277,11/04/2023,MFS,948,19.99,11/04/2023,42.65,343.2,1.056,0.555555556,1826,NN11,United Kingdom,52.217508,-1.18785,3
807,19.77,2289708,483368,12/04/2023,DX Freight,269.03,0,12/04/2023,28.25,64.1,1.603736,0.899707602,1826,NN11,United Kingdom,52.217508,-1.18785,3
808,19.77,2293838,553785,17/04/2023,MFS,671.08,0,17/04/2023,39.15,113.87,0.849558476,0.547730952,1826,NN11,United Kingdom,52.217508,-1.18785,3
809,19.77,2294770,577576,18/04/2023,DX Freight,130.98,0,18/04/2023,13.23,25.2,1.5,1.5,1826,NN11,United Kingdom,52.217508,-1.18785,3
810,19.77,2296840,593619,19/04/2023,DX Express,20.01,7.17,19/04/2023,6.76,1.7,0.00252,0.01,1826,NN11,United Kingdom,52.217508,-1.18785,3
811,19.77,2295679,599865,18/04/2023,DX Freight,130.84,0,19/04/2023,14.77,29.27,0.505960571,0.279985119,1826,NN11,United Kingdom,52.217508,-1.18785,3
812,19.77,2296476,599865,19/04/2023,DX Freight,66.51,12.23,19/04/2023,10.92,8.5,0.2264,0.110350076,1826,NN11,United Kingdom,52.217508,-1.18785,3
813,19.77,2282697,609595,03/04/2023,DX Express,45.3,27.2,03/04/2023,6.8,13.1,0.025,0.035714286,1826,NN11,United Kingdom,52.217508,-1.18785,3
814,19.77,2278319,613308,29/03/2023,DX Express,94.14,8.53,29/03/2023,8.05,23.4,0.008788,0.061666667,1826,NN11,United Kingdom,52.217508,-1.18785,3
815,19.77,2277437,635259,28/03/2023,DX Express,125.2,0,28/03/2023,7.43,21.2,0.056588286,0.04156746,1826,NN11,United Kingdom,52.217508,-1.18785,3
816,19.77,2279478,662717,30/03/2023,DX Freight,115.7,0,30/03/2023,11.02,10,1.88356,1.25,1826,NN11,United Kingdom,52.217508,-1.18785,3
817,19.77,2279495,662717,30/03/2023,DX Freight,184.94,0,30/03/2023,11.41,20.7,1.1163,0.5,1826,NN11,United Kingdom,52.217508,-1.18785,3
818,19.77,2283760,693030,04/04/2023,DX Express,107.49,0,04/04/2023,11.15,33.4,0.079548,0.049275362,1826,NN11,United Kingdom,52.217508,-1.18785,3
819,19.77,2275456,694682,27/03/2023,MFS,264.21,0,27/03/2023,39.15,97.32,0.335352,0.166666667,1826,NN11,United Kingdom,52.217508,-1.18785,3
820,19.77,2294406,706761,17/04/2023,DX Freight,175.61,0,18/04/2023,25.94,58.2,0.624705,0.522222222,1826,NN11,United Kingdom,52.217508,-1.18785,3
821,19.77,2288963,719842,11/04/2023,DX Freight,102.6,0,12/04/2023,17.86,37.11,0.829115,0.290584416,1826,NN11,United Kingdom,52.217508,-1.18785,3
822,19.77,2294136,719842,17/04/2023,DX Freight,105.27,0,18/04/2023,20.17,43.98,0.6259,0.271428571,1826,NN11,United Kingdom,52.217508,-1.18785,3
823,19.77,2275254,782505,27/03/2023,DX Express,48.24,7.22,27/03/2023,6.81,4.32,0.011664,0.005208333,1826,NN11,United Kingdom,52.217508,-1.18785,3
824,19.77,2286263,782505,06/04/2023,DX Freight,76.47,12.29,06/04/2023,10.97,17.05,0.08223,0.147688061,1826,NN11,United Kingdom,52.217508,-1.18785,3
825,19.77,2277914,829645,29/03/2023,MFS,421.76,0,30/03/2023,39.15,113.42,0.299852,0.143754313,1826,NN11,United Kingdom,52.217508,-1.18785,3
826,19.77,2278116,829645,29/03/2023,DX Express,107.58,0,29/03/2023,7.11,20.72,0.048904,0.023047619,1826,NN11,United Kingdom,52.217508,-1.18785,3
827,19.77,2287136,829645,07/04/2023,DX Freight,225.67,0,12/04/2023,30.31,69.52,0.183148,0.09489303,1826,NN11,United Kingdom,52.217508,-1.18785,3
828,19.77,2292269,829645,14/04/2023,DX Freight,162.6,0,17/04/2023,25.56,57.06,0.154296,0.081746032,1826,NN11,United Kingdom,52.217508,-1.18785,3
829,19.77,2296570,829645,19/04/2023,DX Freight,141.73,0,19/04/2023,20.55,44.02,0.117148,0.057591442,1826,NN11,United Kingdom,52.217508,-1.18785,3
830,19.77,2299000,829645,21/04/2023,DX Express,162.72,0,21/04/2023,11.1,33.84,0.087408,0.038095238,1826,NN11,United Kingdom,52.217508,-1.18785,3
831,19.77,2292840,874521,15/04/2023,DX Freight,122.39,0,17/04/2023,13.23,25.45,0.202625,0.136544012,1826,NN11,United Kingdom,52.217508,-1.18785,3
832,19.77,2283774,892031,04/04/2023,MFS,333.75,0,04/04/2023,39.15,126,0.27855,0.1,1826,NN11,United Kingdom,52.217508,-1.18785,3
833,19.77,2279231,896396,30/03/2023,DX Express,27.64,7.21,30/03/2023,6.8,5.3,0.0004,0.010526316,1826,NN11,United Kingdom,52.217508,-1.18785,3
834,19.77,2276409,897239,27/03/2023,DX Express,42.56,7.22,28/03/2023,6.81,4.5,0.00675,0.041666667,1826,NN11,United Kingdom,52.217508,-1.18785,3
835,19.77,2288157,858296,11/04/2023,DX Freight,31.44,12.23,11/04/2023,10.92,13.2,0.144,0.1,1826,NN11,United Kingdom,52.217508,-1.18785,3
836,42.71,2275785,56576,27/03/2023,DX Freight,75.41,12.34,27/03/2023,11.02,12.68,0.499192,0.272777778,1792,NG1,United Kingdom,52.955748,-1.148847,2
837,42.71,2283623,56576,04/04/2023,DX Express,0,0,04/04/2023,6.79,0.9,0.005292,0.003333333,1792,NG1,United Kingdom,52.955748,-1.148847,2
838,42.71,2276534,81169,28/03/2023,Split,401.96,0,28/03/2023,87.75,80.04,1.958296,1.677777778,1792,NG1,United Kingdom,52.955748,-1.148847,2
839,42.71,2286169,81169,06/04/2023,MFS,329.9,19.99,06/04/2023,42.65,32.94,0.4234,1.066666667,1792,NG1,United Kingdom,52.955748,-1.148847,2
840,42.71,2297579,81169,20/04/2023,MFS,494.49,19.99,20/04/2023,83.6,78.49,1.30233,1.448958333,1792,NG1,United Kingdom,52.955748,-1.148847,2
841,42.71,2280975,97668,31/03/2023,MFS,324.28,0,31/03/2023,39.15,140.94,0.97908,0.892857143,1792,NG1,United Kingdom,52.955748,-1.148847,2
842,42.71,2288775,97668,11/04/2023,MFS,370.3,0,12/04/2023,39.15,236.8,1.39054,0.677777778,1792,NG1,United Kingdom,52.955748,-1.148847,2
843,42.71,2291956,97668,14/04/2023,DX Freight,156.8,0,14/04/2023,27.1,61.6,1.44,1,1792,NG1,United Kingdom,52.955748,-1.148847,2
844,42.71,2299196,97668,21/04/2023,MFS,417.52,0,21/04/2023,76.73,166.76,0.99172,1.180952381,1792,NG1,United Kingdom,52.955748,-1.148847,2
845,42.71,2293604,186703,17/04/2023,DX Freight,329.1,0,17/04/2023,25.56,57.86,0.902378571,0.496360068,1792,NG1,United Kingdom,52.955748,-1.148847,2
846,42.71,2292062,660399,14/04/2023,DX Freight,248.95,0,14/04/2023,22.86,50.98,1.682444571,0.857936508,1792,NG1,United Kingdom,52.955748,-1.148847,2
847,42.71,2275271,681539,27/03/2023,DX Express,12.07,7.22,27/03/2023,6.81,4.22,0.027375,0.025,1792,NG1,United Kingdom,52.955748,-1.148847,2
848,42.71,2293251,705723,17/04/2023,DX Express,24.14,7.18,17/04/2023,6.77,8.76,0.05475,0.05,1792,NG1,United Kingdom,52.955748,-1.148847,2
849,42.71,2279627,759749,30/03/2023,DX Express,55.75,7.21,04/04/2023,6.8,2.65,0.0071,0.005263158,1792,NG1,United Kingdom,52.955748,-1.148847,2
850,42.71,2296280,816300,19/04/2023,DX Express,60.49,7.17,19/04/2023,6.76,10.04,0.144671,0.166666667,1792,NG1,United Kingdom,52.955748,-1.148847,2
851,42.71,2282768,93465,03/04/2023,DX Express,112.79,0,03/04/2023,6.8,19.41,0.095054762,0.07747663,1792,NG1,United Kingdom,52.955748,-1.148847,2
852,47.89,2280821,56626,31/03/2023,DX Express,76.41,8.53,31/03/2023,8.05,23.84,0.1313,0.177449965,1945,OX4,United Kingdom,51.728383,-1.22617,3
853,47.89,2291811,353742,14/04/2023,MFS,606.17,0,20/04/2023,40.07,145.61,0.901292,0.615601852,1945,OX4,United Kingdom,51.728383,-1.22617,3
854,47.89,2294469,525131,18/04/2023,DX Express,64.8,7.18,18/04/2023,6.77,7.4,0.016,0.009027778,1945,OX4,United Kingdom,51.728383,-1.22617,3
855,47.89,2297629,525131,20/04/2023,DX Express,93.51,7.49,20/04/2023,7.07,21,0.021,0.014492754,1945,OX4,United Kingdom,51.728383,-1.22617,3
856,47.89,2276936,595994,28/03/2023,DX Express,72.77,7.21,28/03/2023,6.8,7.91,0.06575,0.050238095,1945,OX4,United Kingdom,51.728383,-1.22617,3
857,47.89,2279225,643796,30/03/2023,DX Express,16.14,7.21,30/03/2023,6.8,5.88,0.02368,0.031746032,1945,OX4,United Kingdom,51.728383,-1.22617,3
858,47.89,2277881,755255,29/03/2023,MFS,744.95,0,29/03/2023,40.07,113.68,1.31105,0.873611111,1945,OX4,United Kingdom,51.728383,-1.22617,3
859,47.89,2280769,755255,31/03/2023,DX Freight,223.84,0,31/03/2023,11.02,14.15,0.80165,0.329180283,1945,OX4,United Kingdom,51.728383,-1.22617,3
860,47.89,2280254,813693,30/03/2023,DX Freight,12.42,12.34,30/03/2023,11.02,1.17,0.012825,0.01,1945,OX4,United Kingdom,51.728383,-1.22617,3
861,47.89,2284220,898811,04/04/2023,DX Freight,183.44,19.99,04/04/2023,25.67,57.19,0.661604762,0.589087302,1945,OX4,United Kingdom,51.728383,-1.22617,3
862,47.89,2289203,900134,12/04/2023,DX Express,50.75,7.18,12/04/2023,6.77,6.72,0.105,0.055555556,1945,OX4,United Kingdom,51.728383,-1.22617,3
863,47.89,2283147,779554,03/04/2023,DX Express,108.58,0,04/04/2023,10.86,32.3,0.150405,0.170246722,1945,OX4,United Kingdom,51.728383,-1.22617,3
864,15.88,2287814,57540,11/04/2023,DX Express,26.49,7.18,11/04/2023,6.77,9.6,0.04958,0.071428571,87,B6,United Kingdom,52.510131,-1.882424,1
865,15.88,2278838,267492,29/03/2023,DX Express,169.3,19.99,29/03/2023,12.42,38,0.061874,0.0625,87,B6,United Kingdom,52.510131,-1.882424,1
866,15.88,2278190,438175,29/03/2023,DX Express,130.24,0,29/03/2023,6.8,19.92,0.043721143,0.037566138,87,B6,United Kingdom,52.510131,-1.882424,1
867,15.88,2276124,485143,27/03/2023,DX Express,40.97,7.22,27/03/2023,6.81,14.75,0.083052,0.051666667,87,B6,United Kingdom,52.510131,-1.882424,1
868,15.88,2289980,560330,12/04/2023,MFS,251.4,0,12/04/2023,34.46,125.4,0.264,0.166666667,87,B6,United Kingdom,52.510131,-1.882424,1
869,15.88,2282529,569866,03/04/2023,DX Freight,157.57,0,05/04/2023,20.73,44.02,0.386666667,0.272222222,87,B6,United Kingdom,52.510131,-1.882424,1
870,15.88,2288829,569866,11/04/2023,DX Express,101.75,0,12/04/2023,11.74,35.64,0.12573,0.104761905,87,B6,United Kingdom,52.510131,-1.882424,1
871,15.88,2295988,569866,19/04/2023,MFS,230.22,0,19/04/2023,34.46,83.62,0.158666667,0.105555556,87,B6,United Kingdom,52.510131,-1.882424,1
872,15.88,2296660,569866,19/04/2023,MFS,190,0,19/04/2023,34.46,126,1.9713,1,87,B6,United Kingdom,52.510131,-1.882424,1
873,15.88,2297243,569866,20/04/2023,DX Freight,184.94,0,20/04/2023,11.31,20.7,1.1163,0.5,87,B6,United Kingdom,52.510131,-1.882424,1
874,15.88,2278576,574735,29/03/2023,DX Freight,259.61,0,29/03/2023,16.07,32.94,1.01384,0.43015873,87,B6,United Kingdom,52.510131,-1.882424,1
875,15.88,2292041,580623,14/04/2023,DX Express,164.16,25,14/04/2023,11.61,19.44,0.061992,0.033333333,87,B6,United Kingdom,52.510131,-1.882424,1
876,15.88,2291714,582255,14/04/2023,DX Freight,176.93,0,14/04/2023,20.17,43.2,1.030224762,0.458134921,87,B6,United Kingdom,52.510131,-1.882424,1
877,15.88,2285169,598341,05/04/2023,DX Freight,154.66,19.99,05/04/2023,20.25,43.48,0.97,0.51,87,B6,United Kingdom,52.510131,-1.882424,1
878,15.88,2296766,598341,19/04/2023,DX Freight,194.92,0,19/04/2023,32.1,74.08,1.728,1,87,B6,United Kingdom,52.510131,-1.882424,1
879,15.88,2279319,662052,30/03/2023,DX Freight,172.08,0,30/03/2023,33.93,78.48,0.264888,0.166666667,87,B6,United Kingdom,52.510131,-1.882424,1
880,15.88,2281905,666910,03/04/2023,DX Freight,121.46,0,03/04/2023,11.02,17.55,1.400136,0.875,87,B6,United Kingdom,52.510131,-1.882424,1
881,15.88,2298780,666910,21/04/2023,DX Freight,123.13,0,21/04/2023,11.31,20.26,1.221058,0.834920635,87,B6,United Kingdom,52.510131,-1.882424,1
882,15.88,2277096,679168,28/03/2023,MFS,266,0,28/03/2023,34.46,94,0.326,0.108695652,87,B6,United Kingdom,52.510131,-1.882424,1
883,15.88,2294926,679168,18/04/2023,MFS,266,0,18/04/2023,34.46,94,0.326,0.108695652,87,B6,United Kingdom,52.510131,-1.882424,1
884,15.88,2281968,692118,03/04/2023,Split,1576.05,0,03/04/2023,78.95,670.8,1.18272,1.467826087,87,B6,United Kingdom,52.510131,-1.882424,1
885,15.88,2291256,705315,13/04/2023,DX Express,40.07,7.18,13/04/2023,6.77,8.4,0.03664,0.020833333,87,B6,United Kingdom,52.510131,-1.882424,1
886,15.88,2275703,736743,27/03/2023,MFS,641.76,0,27/03/2023,129.73,296.32,6.912,4,87,B6,United Kingdom,52.510131,-1.882424,1
887,15.88,2293053,759381,17/04/2023,DX Express,39.63,7.18,17/04/2023,6.77,18.6,0.1053,0.083333333,87,B6,United Kingdom,52.510131,-1.882424,1
888,15.88,2294557,764427,18/04/2023,DX Freight,116.26,0,18/04/2023,11.31,21,0.2272,0.133333333,87,B6,United Kingdom,52.510131,-1.882424,1
889,15.88,2279914,775427,30/03/2023,DX Freight,105.09,0,30/03/2023,21.5,46.75,0.68397,0.325,87,B6,United Kingdom,52.510131,-1.882424,1
890,15.88,2296515,775427,19/04/2023,DX Freight,105.09,0,19/04/2023,21.32,46.75,0.68397,0.325,87,B6,United Kingdom,52.510131,-1.882424,1
891,15.88,2280606,786011,31/03/2023,MFS,343.8,0,31/03/2023,34.46,126.4,1.3308,0.714285714,87,B6,United Kingdom,52.510131,-1.882424,1
892,15.88,2291987,786011,14/04/2023,MFS,582.84,0,14/04/2023,129.73,312.3,2.745,3.38,87,B6,United Kingdom,52.510131,-1.882424,1
893,15.88,2292386,786011,14/04/2023,MFS,343.8,0,14/04/2023,34.46,126.4,1.3308,0.714285714,87,B6,United Kingdom,52.510131,-1.882424,1
894,15.88,2299205,786011,21/04/2023,MFS,250.24,0,21/04/2023,34.46,112.09,1.00575,0.544444444,87,B6,United Kingdom,52.510131,-1.882424,1
895,15.88,2277476,796178,28/03/2023,DX Freight,124.18,0,28/03/2023,19.56,41.1,0.306696,0.072222222,87,B6,United Kingdom,52.510131,-1.882424,1
896,15.88,2289097,830184,11/04/2023,DX Express,276.34,19.99,12/04/2023,6.77,12.06,0.093334,0.054166667,87,B6,United Kingdom,52.510131,-1.882424,1
897,15.88,2296738,830184,19/04/2023,DX Freight,0,0,19/04/2023,10.92,12.06,0.093334,0.054166667,87,B6,United Kingdom,52.510131,-1.882424,1
898,15.88,2296408,838824,19/04/2023,MFS,916.2,0,19/04/2023,34.46,130.16,0.424154,0.225694444,87,B6,United Kingdom,52.510131,-1.882424,1
899,15.88,2279796,850890,30/03/2023,DX Express,62.48,7.21,30/03/2023,6.8,10,0.014,0.02,87,B6,United Kingdom,52.510131,-1.882424,1
900,15.88,2282504,863191,03/04/2023,DX Freight,399,0,03/04/2023,25.78,58,1.06875,0.1,87,B6,United Kingdom,52.510131,-1.882424,1
901,15.88,2286384,863191,06/04/2023,MFS,751.74,0,06/04/2023,98.28,142.5,4.455,3,87,B6,United Kingdom,52.510131,-1.882424,1
902,15.88,2279897,864437,30/03/2023,DX Express,26.19,7.21,30/03/2023,6.8,6.54,0.009875,0.008333333,87,B6,United Kingdom,52.510131,-1.882424,1
903,15.88,2279968,864437,30/03/2023,DX Express,26.19,7.21,30/03/2023,6.8,6.54,0.009875,0.008333333,87,B6,United Kingdom,52.510131,-1.882424,1
904,15.88,2288652,892841,11/04/2023,MFS,696.75,0,13/04/2023,34.46,218.1,1.8273,0.666666667,87,B6,United Kingdom,52.510131,-1.882424,1
905,15.88,2280505,898231,31/03/2023,MFS,537.6,19.99,31/03/2023,36.81,120,1.01376,0.75,87,B6,United Kingdom,52.510131,-1.882424,1
906,15.88,2292979,900815,16/04/2023,DX Express,12.07,7.18,17/04/2023,6.77,4.38,0.027375,0.025,87,B6,United Kingdom,52.510131,-1.882424,1
907,15.88,2297922,901425,20/04/2023,DX Express,34.16,7.17,20/04/2023,6.76,1.75,0.00425,0.006944444,87,B6,United Kingdom,52.510131,-1.882424,1
908,15.88,2295832,749343,19/04/2023,DX Freight,175,0,19/04/2023,22.48,50,0.42394,0.208333333,87,B6,United Kingdom,52.510131,-1.882424,1
909,18.86,2279194,62265,30/03/2023,MFS,935.68,0,31/03/2023,67.54,328.16,4.71992,2,68,B32,United Kingdom,52.437666,-2.001487,1
910,18.86,2286599,62265,06/04/2023,MFS,1535.9,0,12/04/2023,162.16,346.5,6.84245,4.211538462,68,B32,United Kingdom,52.437666,-2.001487,1
911,18.86,2291250,386118,13/04/2023,MFS,278,0,13/04/2023,34.46,93,0.6135,0.420138889,68,B32,United Kingdom,52.437666,-2.001487,1
912,18.86,2298195,386118,20/04/2023,DX Express,65.94,7.17,20/04/2023,6.76,13.95,0.10707,0.125,68,B32,United Kingdom,52.437666,-2.001487,1
913,18.86,2293204,595905,17/04/2023,MFS,1068,19.99,17/04/2023,36.81,636,1.056,1,68,B32,United Kingdom,52.437666,-2.001487,1
914,18.86,2297391,620304,20/04/2023,DX Express,84.71,7.17,20/04/2023,6.76,14.3,0.0909,0.095454545,68,B32,United Kingdom,52.437666,-2.001487,1
915,18.86,2291587,778795,13/04/2023,DX Express,41.35,7.18,14/04/2023,6.77,9.62,0.079454762,0.050396825,68,B32,United Kingdom,52.437666,-2.001487,1
916,18.86,2284497,856879,04/04/2023,DX Freight,236,0,04/04/2023,17.16,35,0.58,0.291333714,68,B32,United Kingdom,52.437666,-2.001487,1
917,18.86,2281317,898345,31/03/2023,DX Express,33.44,7.21,03/04/2023,6.8,4.2,0.1192,0.058823529,68,B32,United Kingdom,52.437666,-2.001487,1
918,41.05,2283991,63681,04/04/2023,Split,813.64,0,04/04/2023,94.66,373.78,6.81614,3.608888889,662,DE7,United Kingdom,52.970977,-1.352887,2
919,41.05,2275285,137435,27/03/2023,DX Freight,336.45,19.99,27/03/2023,30.05,69,0.10935,0.06,662,DE7,United Kingdom,52.970977,-1.352887,2
920,41.05,2295174,137435,18/04/2023,DX Express,19.02,7.17,18/04/2023,6.76,0.96,0.0018,0.001207011,662,DE7,United Kingdom,52.970977,-1.352887,2
921,41.05,2298027,137435,20/04/2023,DX Express,48.24,7.17,20/04/2023,6.76,4.32,0.011664,0.005208333,662,DE7,United Kingdom,52.970977,-1.352887,2
922,41.05,2288356,157501,11/04/2023,DX Express,141.25,0,11/04/2023,6.77,15.48,0.054682,0.030092593,662,DE7,United Kingdom,52.970977,-1.352887,2
923,41.05,2277485,275859,28/03/2023,DX Freight,66.15,15.81,28/03/2023,14.12,27.87,0.26346,0.25,662,DE7,United Kingdom,52.970977,-1.352887,2
924,41.05,2278843,275859,29/03/2023,DX Express,32.32,7.21,29/03/2023,6.8,11.3,0.018375,0.016666667,662,DE7,United Kingdom,52.970977,-1.352887,2
925,41.05,2287592,379931,10/04/2023,DX Freight,185.3,19.99,11/04/2023,28.76,65.5,0.085,0.083333333,662,DE7,United Kingdom,52.970977,-1.352887,2
926,41.05,2289771,379931,12/04/2023,MFS,366.24,0,12/04/2023,39.15,203.28,1.60608,1,662,DE7,United Kingdom,52.970977,-1.352887,2
927,41.05,2298803,379931,21/04/2023,DX Freight,286.02,0,21/04/2023,22.48,49.56,0.276696,0.142857143,662,DE7,United Kingdom,52.970977,-1.352887,2
928,41.05,2288479,437015,11/04/2023,DX Freight,166.43,19.99,12/04/2023,19.4,41.38,0.110728571,0.080266563,662,DE7,United Kingdom,52.970977,-1.352887,2
929,41.05,2284740,478400,05/04/2023,DX Freight,121.65,0,05/04/2023,19.87,42.5,0.195045,0.144444444,662,DE7,United Kingdom,52.970977,-1.352887,2
930,41.05,2298989,542339,21/04/2023,DX Express,103.27,0,21/04/2023,6.76,19.25,0.0824,0.141025641,662,DE7,United Kingdom,52.970977,-1.352887,2
931,41.05,2276127,550764,27/03/2023,DX Freight,179.7,0,27/03/2023,36.65,85.2,0.22074,0.138888889,662,DE7,United Kingdom,52.970977,-1.352887,2
932,41.05,2283858,698683,04/04/2023,DX Freight,137.19,0,04/04/2023,19.48,41.7,0.27036,0.215311005,662,DE7,United Kingdom,52.970977,-1.352887,2
933,41.05,2289501,698683,12/04/2023,DX Freight,109.8,0,12/04/2023,21.71,48,0.3072,0.263157895,662,DE7,United Kingdom,52.970977,-1.352887,2
934,41.05,2298691,698683,21/04/2023,MFS,710.4,0,21/04/2023,39.15,340.8,0.88296,0.555555556,662,DE7,United Kingdom,52.970977,-1.352887,2
935,41.05,2276291,699155,27/03/2023,MFS,2099.34,0,28/03/2023,76.73,901.57,0.371838,1.222222222,662,DE7,United Kingdom,52.970977,-1.352887,2
936,41.05,2286896,699155,06/04/2023,DX Express,124.63,0,06/04/2023,6.79,15,0.027011,0.025,662,DE7,United Kingdom,52.970977,-1.352887,2
937,41.05,2286930,699155,06/04/2023,DX Freight,198.58,0,06/04/2023,26.44,59.88,0.0868,0.057142857,662,DE7,United Kingdom,52.970977,-1.352887,2
938,41.05,2287749,699155,11/04/2023,DX Express,142.3,0,11/04/2023,6.77,10,0.0365,0.138888889,662,DE7,United Kingdom,52.970977,-1.352887,2
939,41.05,2288934,699155,11/04/2023,DX Express,152.06,0,12/04/2023,6.77,17,0.028812,0.025,662,DE7,United Kingdom,52.970977,-1.352887,2
940,41.05,2277645,703724,28/03/2023,DX Freight,109.73,0,28/03/2023,11.02,12.55,1.0685,0.318313953,662,DE7,United Kingdom,52.970977,-1.352887,2
941,41.05,2283664,703724,04/04/2023,MFS,462.56,19.99,05/04/2023,42.65,206,2.6054,1.047619048,662,DE7,United Kingdom,52.970977,-1.352887,2
942,41.05,2289290,703724,12/04/2023,MFS,1608.12,19.99,14/04/2023,121.64,419.66,2.8496,2.316849817,662,DE7,United Kingdom,52.970977,-1.352887,2
943,41.05,2283179,717205,03/04/2023,DX Express,37.97,7.21,04/04/2023,6.8,10.92,0.071005,0.047916667,662,DE7,United Kingdom,52.970977,-1.352887,2
944,41.05,2289206,728904,12/04/2023,DX Express,47.94,7.18,12/04/2023,6.77,14.2,0.0735,0.066666667,662,DE7,United Kingdom,52.970977,-1.352887,2
945,41.05,2287406,735493,10/04/2023,DX Express,76.26,7.2,11/04/2023,6.79,18.65,0.128766,0.102744709,662,DE7,United Kingdom,52.970977,-1.352887,2
946,41.05,2289417,748779,12/04/2023,DX Express,96.6,7.18,12/04/2023,6.77,17.76,0.048969238,0.035218254,662,DE7,United Kingdom,52.970977,-1.352887,2
947,41.05,2293767,749685,17/04/2023,MFS,442.62,0,17/04/2023,39.15,96.81,0.191316,0.131746032,662,DE7,United Kingdom,52.970977,-1.352887,2
948,41.05,2295386,749685,18/04/2023,MFS,617.78,0,18/04/2023,39.15,156.64,0.3644,0.453333333,662,DE7,United Kingdom,52.970977,-1.352887,2
949,41.05,2282023,785813,03/04/2023,MFS,1173.24,0,03/04/2023,39.15,372,0.598116,0.5625,662,DE7,United Kingdom,52.970977,-1.352887,2
950,41.05,2290601,785813,13/04/2023,MFS,298.05,0,13/04/2023,39.15,96.3,0.2994,0.208333333,662,DE7,United Kingdom,52.970977,-1.352887,2
951,41.05,2275566,843818,27/03/2023,DX Freight,52.6,12.34,27/03/2023,11.02,11.17,0.281901762,0.27,662,DE7,United Kingdom,52.970977,-1.352887,2
952,41.05,2282973,861512,03/04/2023,DX Freight,144.87,19.99,03/04/2023,26.55,59.3,1.2084,0.506493506,662,DE7,United Kingdom,52.970977,-1.352887,2
953,41.05,2290701,861512,13/04/2023,DX Freight,199.44,19.99,13/04/2023,34.41,80.92,1.45548,0.506493506,662,DE7,United Kingdom,52.970977,-1.352887,2
954,41.05,2297157,861512,19/04/2023,MFS,279.82,0,19/04/2023,39.15,121.85,2.27455,1.064935065,662,DE7,United Kingdom,52.970977,-1.352887,2
